ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
202572_s_at	1.42e-01	6.80e-02	2.238389	-5.94093	0.4374876	DLGAP4	discs, large (Drosophila) homolog-associated protein 4
204774_at	1.42e-01	6.80e-02	-2.23824	-5.94113	-0.03619585	EVI2A	ecotropic viral integration site 2A
205221_at	1.42e-01	6.80e-02	-2.238203	-5.94119	-0.0305424	HGD	homogentisate 1,2-dioxygenase
217145_at	1.42e-01	6.80e-02	-2.238099	-5.94133	-0.03397327	IGK///IGKC	immunoglobulin kappa locus///immunoglobulin kappa constant
213200_at	1.42e-01	6.80e-02	-2.237975	-5.94151	-0.03225872	SYP	synaptophysin
213025_at	1.42e-01	6.80e-02	-2.237828	-5.94171	-0.21197419	THUMPD1	THUMP domain containing 1
212980_at	1.42e-01	6.80e-02	2.237735	-5.94184	0.69364677	USP34	ubiquitin specific peptidase 34
221337_s_at	1.42e-01	6.80e-02	-2.237587	-5.94205	-0.03143608	ADAM29	ADAM metallopeptidase domain 29
214044_at	1.42e-01	6.80e-02	-2.237577	-5.94207	-0.09103176	RYR2	ryanodine receptor 2 (cardiac)
208401_s_at	1.42e-01	6.80e-02	-2.237468	-5.94222	-0.03937121	GLP1R	glucagon-like peptide 1 receptor
208587_s_at	1.42e-01	6.81e-02	-2.236759	-5.94322	-0.03146302	OR1E2///OR1E1	olfactory receptor, family 1, subfamily E, member 2///olfactory receptor, family 1, subfamily E, member 1
202687_s_at	1.42e-01	6.81e-02	-2.236405	-5.94371	-0.03158996	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10
214365_at	1.42e-01	6.81e-02	-2.23635	-5.94379	-0.03177897	TPM3	tropomyosin 3
219440_at	1.42e-01	6.82e-02	-2.235943	-5.94436	-0.03684648	RAI2	retinoic acid induced 2
207777_s_at	1.42e-01	6.82e-02	-2.235676	-5.94474	-0.03448734	SP140	SP140 nuclear body protein
210967_x_at	1.43e-01	6.82e-02	-2.235363	-5.94518	-0.02572969	CACNB1	calcium channel, voltage-dependent, beta 1 subunit
221636_s_at	1.43e-01	6.83e-02	-2.235119	-5.94552	-0.02994956	MARC2	mitochondrial amidoxime reducing component 2
206202_at	1.43e-01	6.83e-02	-2.235025	-5.94565	-0.03514343	MEOX2	mesenchyme homeobox 2
213751_at	1.43e-01	6.83e-02	-2.234805	-5.94596	-0.04060607	PPP1R37	protein phosphatase 1, regulatory subunit 37
205955_at	1.43e-01	6.83e-02	2.234618	-5.94623	0.38849663	TAF6L	TAF6-like RNA polymerase II, p300/CBP-associated factor (PCAF)-associated factor, 65kDa
201387_s_at	1.43e-01	6.83e-02	2.234539	-5.94634	0.15756711	UCHL1	ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)
201408_at	1.43e-01	6.83e-02	-2.23452	-5.94636	-0.32117125	PPP1CB	protein phosphatase 1, catalytic subunit, beta isozyme
219903_s_at	1.43e-01	6.83e-02	-2.234455	-5.94646	-0.07144985	CYP2C8	cytochrome P450, family 2, subfamily C, polypeptide 8
206418_at	1.43e-01	6.84e-02	-2.23403	-5.94705	-0.03228628	NOX1	NADPH oxidase 1
216564_at	1.43e-01	6.84e-02	-2.233539	-5.94774	-0.02762623		
203559_s_at	1.43e-01	6.84e-02	-2.233432	-5.94789	-0.03011512	AOC1	amine oxidase, copper containing 1
204040_at	1.43e-01	6.84e-02	-2.233319	-5.94805	-0.3022777	RNF144A	ring finger protein 144A
215229_at	1.43e-01	6.84e-02	-2.233153	-5.94829	-0.03205135	LOC100129973	uncharacterized LOC100129973
216775_at	1.43e-01	6.84e-02	-2.233078	-5.94839	-0.06528439	USP53	ubiquitin specific peptidase 53
202849_x_at	1.43e-01	6.85e-02	-2.233007	-5.94849	-0.37064272	GRK6	G protein-coupled receptor kinase 6
221583_s_at	1.43e-01	6.85e-02	-2.23289	-5.94866	-0.03595048	KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1
214567_s_at	1.43e-01	6.85e-02	-2.232831	-5.94874	-0.02815464	XCL2///XCL1	chemokine (C motif) ligand 2///chemokine (C motif) ligand 1
215275_at	1.43e-01	6.85e-02	-2.23278	-5.94881	-0.02910803	TRAF3IP3	TRAF3 interacting protein 3
34210_at	1.43e-01	6.85e-02	-2.232592	-5.94907	-0.0380325	CD52	CD52 molecule
208057_s_at	1.43e-01	6.85e-02	-2.232449	-5.94928	-0.02656534	GLI2	GLI family zinc finger 2
217570_x_at	1.43e-01	6.85e-02	-2.232414	-5.94932	-0.12896664		
206184_at	1.43e-01	6.85e-02	-2.232191	-5.94964	-0.29854563	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like
45749_at	1.43e-01	6.85e-02	2.232086	-5.94979	0.25281971	FAM65A	family with sequence similarity 65, member A
220117_at	1.43e-01	6.85e-02	-2.232076	-5.9498	-0.03109936	ZNF385D	zinc finger protein 385D
216989_at	1.43e-01	6.85e-02	-2.231961	-5.94996	-0.03096904	SPAM1	sperm adhesion molecule 1 (PH-20 hyaluronidase, zona pellucida binding)
212493_s_at	1.43e-01	6.86e-02	2.231763	-5.95024	0.31298609	SETD2	SET domain containing 2
205460_at	1.43e-01	6.86e-02	2.231694	-5.95034	0.40536909	NPAS2	neuronal PAS domain protein 2
210319_x_at	1.43e-01	6.86e-02	-2.231674	-5.95037	-0.02615549	MSX2	msh homeobox 2
217501_at	1.43e-01	6.86e-02	-2.231299	-5.95089	-0.13723615	CIAO1	cytosolic iron-sulfur assembly component 1
211796_s_at	1.43e-01	6.86e-02	-2.231217	-5.95101	-0.03802195	TRBC1///TRBC2	T cell receptor beta constant 1///T cell receptor beta constant 2
213436_at	1.43e-01	6.86e-02	-2.231015	-5.95129	-0.03115723	CNR1	cannabinoid receptor 1 (brain)
217246_s_at	1.43e-01	6.87e-02	-2.230456	-5.95208	-0.03209329	DIAPH2	diaphanous-related formin 2
216630_at	1.43e-01	6.87e-02	-2.230357	-5.95222	-0.03349951		
219096_at	1.43e-01	6.87e-02	-2.230339	-5.95224	-0.08308229	ARMC7	armadillo repeat containing 7
211446_at	1.43e-01	6.87e-02	-2.230205	-5.95243	-0.03120795	RGSL1	regulator of G-protein signaling like 1
217375_at	1.43e-01	6.87e-02	-2.230198	-5.95244	-0.03628095		
203529_at	1.43e-01	6.87e-02	-2.229942	-5.9528	-0.15294773	PPP6C	protein phosphatase 6, catalytic subunit
207538_at	1.43e-01	6.88e-02	-2.229787	-5.95302	-0.02976712	IL4	interleukin 4
204850_s_at	1.43e-01	6.88e-02	-2.229585	-5.9533	-0.03498022	DCX	doublecortin
203660_s_at	1.43e-01	6.88e-02	-2.229244	-5.95378	-0.38749832	PCNT	pericentrin
222177_s_at	1.43e-01	6.88e-02	-2.22906	-5.95404	-0.03298053	SCAND2P	SCAN domain containing 2 pseudogene
211672_s_at	1.43e-01	6.88e-02	-2.228957	-5.95418	-0.60558002	ARPC4	actin related protein 2/3 complex, subunit 4, 20kDa
208045_at	1.43e-01	6.89e-02	-2.228712	-5.95453	-0.03042544		
216796_s_at	1.43e-01	6.89e-02	-2.2287	-5.95455	-0.03560478		
222063_s_at	1.43e-01	6.89e-02	-2.228597	-5.95469	-0.03087621	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1
216771_at	1.43e-01	6.89e-02	-2.228474	-5.95486	-0.05064269		
205923_at	1.43e-01	6.89e-02	-2.228446	-5.9549	-0.03054669	RELN	reelin
206761_at	1.43e-01	6.89e-02	-2.228411	-5.95495	-0.04137613	CD96	CD96 molecule
50400_at	1.43e-01	6.89e-02	2.228243	-5.95519	0.23606623	PAOX	polyamine oxidase (exo-N4-amino)
211751_at	1.43e-01	6.89e-02	-2.228145	-5.95532	-0.04052122	LOC653513///PDE4DIP	phosphodiesterase 4D interacting protein pseudogene///phosphodiesterase 4D interacting protein
208175_s_at	1.43e-01	6.89e-02	-2.22808	-5.95542	-0.05875792	DMP1	dentin matrix acidic phosphoprotein 1
201916_s_at	1.43e-01	6.89e-02	2.228066	-5.95544	0.44309278	SEC63	SEC63 homolog (S. cerevisiae)
208566_at	1.43e-01	6.89e-02	-2.227907	-5.95566	-0.03089619	LOC100290070	ATP-sensitive inward rectifier potassium channel 12-like
219151_s_at	1.43e-01	6.89e-02	-2.227646	-5.95603	-0.27311124	RABL2A///RABL2B	RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B
206881_s_at	1.43e-01	6.90e-02	-2.227611	-5.95608	-0.0296515	LILRA3	leukocyte immunoglobulin-like receptor, subfamily A (without TM domain), member 3
215729_s_at	1.43e-01	6.90e-02	-2.227345	-5.95645	-0.03567683	VGLL1	vestigial-like family member 1
210948_s_at	1.43e-01	6.90e-02	-2.226884	-5.9571	-0.03538944	LEF1	lymphoid enhancer-binding factor 1
217408_at	1.43e-01	6.90e-02	-2.226873	-5.95711	-0.37008748	MRPS18B	mitochondrial ribosomal protein S18B
215835_at	1.43e-01	6.90e-02	-2.226622	-5.95747	-0.0366388	SCARB1	scavenger receptor class B, member 1
203904_x_at	1.43e-01	6.91e-02	2.226483	-5.95766	0.69794787	CD82	CD82 molecule
219815_at	1.43e-01	6.91e-02	2.226402	-5.95778	0.50409589	GAL3ST4	galactose-3-O-sulfotransferase 4
205049_s_at	1.44e-01	6.91e-02	-2.225832	-5.95858	-0.3791777	CD79A	CD79a molecule, immunoglobulin-associated alpha
216405_at	1.44e-01	6.92e-02	-2.22549	-5.95906	-0.04721774		
213950_s_at	1.44e-01	6.92e-02	-2.225347	-5.95926	-0.03395797		
217320_at	1.44e-01	6.92e-02	-2.225325	-5.95929	-0.02999277		
204241_at	1.44e-01	6.92e-02	-2.225278	-5.95935	-0.41363747	ACOX3	acyl-CoA oxidase 3, pristanoyl
217114_at	1.44e-01	6.92e-02	-2.225237	-5.95941	-0.0303309	LOC652147	u5 small nuclear ribonucleoprotein 200 kDa helicase-like
215297_at	1.44e-01	6.92e-02	-2.224814	-5.96001	-0.03709074	LOC441204	uncharacterized LOC441204
207953_at	1.44e-01	6.92e-02	-2.224699	-5.96017	-0.07177647		
209513_s_at	1.44e-01	6.93e-02	-2.224259	-5.96079	-0.28231223	HSDL2	hydroxysteroid dehydrogenase like 2
213145_at	1.44e-01	6.93e-02	2.224158	-5.96093	0.55763255	FBXL14	F-box and leucine-rich repeat protein 14
204362_at	1.44e-01	6.93e-02	-2.224094	-5.96102	-0.04830844	SKAP2	src kinase associated phosphoprotein 2
216722_at	1.44e-01	6.93e-02	-2.223723	-5.96154	-0.03382218	VENTXP1	VENT homeobox pseudogene 1
214278_s_at	1.44e-01	6.94e-02	-2.223129	-5.96237	-0.031775	NDRG2	NDRG family member 2
207877_s_at	1.44e-01	6.94e-02	-2.22283	-5.9628	-0.31495969	NVL	nuclear VCP-like
215814_at	1.44e-01	6.94e-02	-2.222786	-5.96286	-0.04477848	DST	dystonin
214939_x_at	1.44e-01	6.94e-02	-2.222637	-5.96307	-0.05235302	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4
202662_s_at	1.44e-01	6.94e-02	2.222576	-5.96315	0.57380328	ITPR2	inositol 1,4,5-trisphosphate receptor, type 2
206429_at	1.44e-01	6.94e-02	-2.222554	-5.96318	-0.03092202	F2RL1	coagulation factor II (thrombin) receptor-like 1
208428_at	1.44e-01	6.94e-02	-2.222398	-5.9634	-0.03430973	TAP2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)
212294_at	1.44e-01	6.95e-02	2.222272	-5.96358	0.40659805	GNG12	guanine nucleotide binding protein (G protein), gamma 12
221166_at	1.44e-01	6.95e-02	-2.221916	-5.96408	-0.03432459	FGF23	fibroblast growth factor 23
219799_s_at	1.44e-01	6.95e-02	-2.221858	-5.96416	-0.06085887	DHRS9	dehydrogenase/reductase (SDR family) member 9
210921_at	1.44e-01	6.95e-02	-2.22184	-5.96419	-0.04160972		
210920_x_at	1.44e-01	6.95e-02	-2.221629	-5.96448	-0.07590782		
216254_at	1.44e-01	6.95e-02	-2.221469	-5.96471	-0.03498988	PARVB	parvin, beta
213362_at	1.44e-01	6.96e-02	-2.221066	-5.96527	-0.03232242	PTPRD	protein tyrosine phosphatase, receptor type, D
211412_at	1.44e-01	6.96e-02	-2.220776	-5.96568	-0.03244144	PADI4	peptidyl arginine deiminase, type IV
211814_s_at	1.44e-01	6.96e-02	-2.220673	-5.96583	-1.40893608	CCNE2	cyclin E2
211786_at	1.44e-01	6.96e-02	-2.220668	-5.96583	-0.05038875	TNFRSF9	tumor necrosis factor receptor superfamily, member 9
216125_s_at	1.44e-01	6.96e-02	2.220413	-5.96619	0.15745004	RANBP9	RAN binding protein 9
206685_at	1.44e-01	6.96e-02	-2.220289	-5.96637	-0.03630595	HCG4	HLA complex group 4 (non-protein coding)
219196_at	1.44e-01	6.97e-02	-2.220183	-5.96652	-0.04394465	SCG3	secretogranin III
208387_s_at	1.44e-01	6.97e-02	-2.219932	-5.96687	-0.03005113	MMP24	matrix metallopeptidase 24 (membrane-inserted)
222120_at	1.44e-01	6.97e-02	-2.219452	-5.96754	-0.11089461	ZNF764	zinc finger protein 764
208338_at	1.44e-01	6.97e-02	-2.219396	-5.96762	-0.03227847	P2RX3	purinergic receptor P2X, ligand-gated ion channel, 3
207739_s_at	1.44e-01	6.97e-02	-2.219156	-5.96796	-0.03630408	GAGE8///GAGE12F///GAGE2A///GAGE2D///GAGE12J///GAGE12G///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1	G antigen 8///G antigen 12F///G antigen 2A///G antigen 2D///G antigen 12J///G antigen 12G///G antigen 2B///G antigen 2E///G antigen 12I///G antigen 7///G antigen 6///G antigen 5///G antigen 4///G antigen 3///G antigen 2C///G antigen 1
219536_s_at	1.44e-01	6.98e-02	2.219007	-5.96817	0.86120275	ZFP64	ZFP64 zinc finger protein
206837_at	1.44e-01	6.98e-02	-2.218962	-5.96823	-0.36424454	ALX1	ALX homeobox 1
206047_at	1.44e-01	6.98e-02	-2.218656	-5.96866	-0.06489376	GNB3	guanine nucleotide binding protein (G protein), beta polypeptide 3
220070_at	1.44e-01	6.98e-02	-2.218644	-5.96868	-0.08818551	KDM8	lysine (K)-specific demethylase 8
216368_s_at	1.44e-01	6.98e-02	-2.218634	-5.96869	-0.03512476	COL4A3	collagen, type IV, alpha 3 (Goodpasture antigen)
200704_at	1.44e-01	6.98e-02	2.218577	-5.96877	1.3290093	LITAF	lipopolysaccharide-induced TNF factor
206762_at	1.44e-01	6.98e-02	-2.218297	-5.96916	-0.02862369	KCNA5	potassium voltage-gated channel, shaker-related subfamily, member 5
214849_at	1.45e-01	6.99e-02	-2.217744	-5.96994	-0.8506135	KCTD20	potassium channel tetramerization domain containing 20
208982_at	1.45e-01	6.99e-02	-2.217723	-5.96997	-0.03471456	PECAM1	platelet/endothelial cell adhesion molecule 1
218453_s_at	1.45e-01	6.99e-02	2.217708	-5.96999	0.27420311	TMEM242	transmembrane protein 242
215315_at	1.45e-01	6.99e-02	-2.217627	-5.97011	-0.03468213	ZNF549	zinc finger protein 549
219557_s_at	1.45e-01	7.00e-02	-2.21694	-5.97107	-0.27279372	NRIP3	nuclear receptor interacting protein 3
202544_at	1.45e-01	7.00e-02	-2.216879	-5.97116	-0.07411098	GMFB	glia maturation factor, beta
219400_at	1.45e-01	7.00e-02	2.216827	-5.97123	0.12081096	CNTNAP1	contactin associated protein 1
209163_at	1.45e-01	7.00e-02	-2.216725	-5.97137	-0.41649795	CYB561	cytochrome b561
220269_at	1.45e-01	7.00e-02	-2.216625	-5.97151	-0.02888705	ZBBX	zinc finger, B-box domain containing
204149_s_at	1.45e-01	7.00e-02	-2.216621	-5.97152	-0.39272178	GSTM4	glutathione S-transferase mu 4
204684_at	1.45e-01	7.00e-02	-2.216312	-5.97195	-0.0351621	NPTX1	neuronal pentraxin I
202968_s_at	1.45e-01	7.01e-02	2.215689	-5.97283	0.27451032	DYRK2	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2
204789_at	1.45e-01	7.01e-02	-2.214975	-5.97383	-0.03605699	FMNL1	formin-like 1
221698_s_at	1.45e-01	7.02e-02	-2.214822	-5.97405	-0.03460017	CLEC7A	C-type lectin domain family 7, member A
216795_at	1.45e-01	7.02e-02	-2.214772	-5.97412	-0.03378613		
220561_at	1.45e-01	7.02e-02	-2.214772	-5.97412	-0.03093263	IGF2-AS	IGF2 antisense RNA
207278_s_at	1.45e-01	7.02e-02	-2.214612	-5.97434	-0.05463397	CD209	CD209 molecule
215317_at	1.45e-01	7.02e-02	-2.214526	-5.97446	-0.03322068		
214572_s_at	1.45e-01	7.02e-02	-2.214513	-5.97448	-0.03225397	INSL3	insulin-like 3 (Leydig cell)
205302_at	1.45e-01	7.02e-02	-2.214511	-5.97448	-0.0373591	IGFBP1	insulin-like growth factor binding protein 1
209768_s_at	1.45e-01	7.02e-02	-2.214442	-5.97458	-0.03012199	SEPT5///GP1BB	septin 5///glycoprotein Ib (platelet), beta polypeptide
217203_at	1.45e-01	7.02e-02	-2.21442	-5.97461	-0.04450256		
219936_s_at	1.45e-01	7.02e-02	-2.213987	-5.97522	-0.03038873	GPR87	G protein-coupled receptor 87
207836_s_at	1.45e-01	7.03e-02	2.213771	-5.97552	0.68941405	RBPMS	RNA binding protein with multiple splicing
212210_at	1.45e-01	7.03e-02	-2.213648	-5.9757	-0.03013069	INTS1	integrator complex subunit 1
211831_s_at	1.45e-01	7.03e-02	-2.213548	-5.97584	-0.04272583	THPO	thrombopoietin
219714_s_at	1.45e-01	7.03e-02	-2.213547	-5.97584	-0.03212608	CACNA2D3	calcium channel, voltage-dependent, alpha 2/delta subunit 3
217629_at	1.45e-01	7.03e-02	-2.213464	-5.97596	-0.02607751		
212602_at	1.45e-01	7.03e-02	2.213428	-5.97601	0.36906724	WDFY3	WD repeat and FYVE domain containing 3
210704_at	1.45e-01	7.03e-02	-2.213084	-5.97649	-0.03339185	FEZ2	fasciculation and elongation protein zeta 2 (zygin II)
210748_at	1.45e-01	7.03e-02	-2.213076	-5.9765	-0.08312865		
213955_at	1.45e-01	7.04e-02	-2.212619	-5.97714	-0.02418715	MYOZ3	myozenin 3
219460_s_at	1.45e-01	7.04e-02	2.212408	-5.97744	0.14125342	TMEM127	transmembrane protein 127
218503_at	1.45e-01	7.04e-02	2.212204	-5.97773	0.31662887	FOCAD	focadhesin
216868_s_at	1.45e-01	7.04e-02	-2.211935	-5.9781	-0.0351528		
210601_at	1.45e-01	7.04e-02	-2.211816	-5.97827	-0.03646145	CDH6	cadherin 6, type 2, K-cadherin (fetal kidney)
215406_at	1.45e-01	7.04e-02	-2.21179	-5.97831	-0.02914405		
221228_s_at	1.45e-01	7.05e-02	-2.211575	-5.97861	-0.03144007		
221737_at	1.45e-01	7.05e-02	-2.210909	-5.97954	-0.33179061	GNA12	guanine nucleotide binding protein (G protein) alpha 12
204734_at	1.45e-01	7.05e-02	-2.21082	-5.97967	-0.03071675	KRT15	keratin 15
208086_s_at	1.45e-01	7.05e-02	-2.210766	-5.97975	-0.02836264	DMD	dystrophin
207780_at	1.45e-01	7.06e-02	-2.210714	-5.97982	-0.02998448	CYLC2	cylicin, basic protein of sperm head cytoskeleton 2
205272_s_at	1.45e-01	7.06e-02	-2.210454	-5.98018	-0.02988984	PRH2///PRH1	proline-rich protein HaeIII subfamily 2///proline-rich protein HaeIII subfamily 1
219605_at	1.45e-01	7.06e-02	-2.210436	-5.98021	-0.03368982	ZNF3	zinc finger protein 3
206145_at	1.45e-01	7.06e-02	-2.210377	-5.98029	-0.03276002	RHAG	Rh-associated glycoprotein
209082_s_at	1.45e-01	7.06e-02	2.210351	-5.98033	0.26876718	COL18A1	collagen, type XVIII, alpha 1
212893_at	1.45e-01	7.06e-02	2.210161	-5.98059	0.11075944	ZZZ3	zinc finger, ZZ-type containing 3
216924_s_at	1.45e-01	7.06e-02	-2.209786	-5.98112	-0.03089118	DRD2	dopamine receptor D2
211911_x_at	1.45e-01	7.06e-02	2.209676	-5.98128	0.81232228	HLA-B	major histocompatibility complex, class I, B
211734_s_at	1.45e-01	7.07e-02	-2.209554	-5.98145	-0.04269389	FCER1A	Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide
205336_at	1.45e-01	7.07e-02	-2.209552	-5.98145	-0.03056036	PVALB	parvalbumin
214488_at	1.45e-01	7.07e-02	-2.209537	-5.98147	-0.03375731	RAP2B	RAP2B, member of RAS oncogene family
211175_at	1.45e-01	7.07e-02	-2.209506	-5.98151	-0.03746341	GPR45	G protein-coupled receptor 45
210558_at	1.45e-01	7.07e-02	-2.209486	-5.98154	-0.04433454	AKR1C4	aldo-keto reductase family 1, member C4
220369_at	1.45e-01	7.07e-02	-2.209482	-5.98155	-0.0422692	SMEK1	SMEK homolog 1, suppressor of mek1 (Dictyostelium)
220567_at	1.45e-01	7.07e-02	-2.20943	-5.98162	-0.04134207	IKZF2	IKAROS family zinc finger 2 (Helios)
214408_s_at	1.45e-01	7.07e-02	-2.209398	-5.98167	-0.03630562	RFPL1S///RFPL3S	RFPL1 antisense RNA 1///RFPL3 antisense
215353_at	1.45e-01	7.07e-02	-2.20937	-5.98171	-0.02783061	GIMAP5	GTPase, IMAP family member 5
204269_at	1.46e-01	7.07e-02	-2.208834	-5.98246	-0.10873044	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
205980_s_at	1.46e-01	7.07e-02	-2.208774	-5.98254	-0.03271665	PRR5-ARHGAP8///ARHGAP8	PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
206159_at	1.46e-01	7.07e-02	-2.20863	-5.98274	-0.03064309	GDF10	growth differentiation factor 10
220492_s_at	1.46e-01	7.08e-02	-2.208498	-5.98293	-0.03485276	OTOF	otoferlin
200050_at	1.46e-01	7.08e-02	-2.208191	-5.98336	-0.21933169	ZNF146	zinc finger protein 146
206833_s_at	1.46e-01	7.08e-02	2.207724	-5.98402	0.41183362	ACYP2	acylphosphatase 2, muscle type
42361_g_at	1.46e-01	7.09e-02	-2.207526	-5.9843	-0.20508014	CCHCR1	coiled-coil alpha-helical rod protein 1
216526_x_at	1.46e-01	7.09e-02	2.206821	-5.98529	0.76272953	HLA-C	major histocompatibility complex, class I, C
208068_x_at	1.46e-01	7.11e-02	-2.205507	-5.98713	-0.03132081	GH2///GH1///CSHL1///CSH2///CSH1	growth hormone 2///growth hormone 1///chorionic somatomammotropin hormone-like 1///chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1 (placental lactogen)
215384_s_at	1.46e-01	7.11e-02	-2.205325	-5.98739	-0.02784824	MAP1A	microtubule-associated protein 1A
202953_at	1.46e-01	7.11e-02	-2.205192	-5.98757	-0.03580297	C1QB	complement component 1, q subcomponent, B chain
203397_s_at	1.46e-01	7.11e-02	-2.205155	-5.98763	-0.03295342	GALNT3	polypeptide N-acetylgalactosaminyltransferase 3
222198_at	1.46e-01	7.11e-02	-2.205019	-5.98782	-0.03247449		
219899_x_at	1.46e-01	7.11e-02	-2.205007	-5.98783	-0.16369296	NDOR1	NADPH dependent diflavin oxidoreductase 1
219513_s_at	1.46e-01	7.11e-02	-2.204974	-5.98788	-0.03068785	SH2D3A	SH2 domain containing 3A
207254_at	1.46e-01	7.11e-02	-2.204847	-5.98806	-0.04189702	SLC15A1	solute carrier family 15 (oligopeptide transporter), member 1
213254_at	1.46e-01	7.11e-02	2.204811	-5.98811	0.35732795	TNRC6B	trinucleotide repeat containing 6B
202714_s_at	1.46e-01	7.11e-02	-2.204762	-5.98818	-0.03502098	KIAA0391	KIAA0391
203290_at	1.46e-01	7.12e-02	-2.204423	-5.98865	-0.03029051	HLA-DQA1	major histocompatibility complex, class II, DQ alpha 1
204513_s_at	1.46e-01	7.12e-02	-2.204308	-5.98882	-0.03010803	ELMO1	engulfment and cell motility 1
215038_s_at	1.46e-01	7.12e-02	2.203921	-5.98936	0.17480867	SETD2	SET domain containing 2
215344_at	1.46e-01	7.12e-02	-2.203656	-5.98973	-0.0384629		
216759_at	1.46e-01	7.12e-02	-2.203633	-5.98976	-0.03907335	HRASLS2	HRAS-like suppressor 2
207962_at	1.46e-01	7.12e-02	-2.203462	-5.99	-0.02824426	CAPN11	calpain 11
209517_s_at	1.46e-01	7.13e-02	-2.20335	-5.99016	-0.10725032	ASH2L	ash2 (absent, small, or homeotic)-like (Drosophila)
220833_at	1.46e-01	7.13e-02	-2.203212	-5.99035	-0.02810318		
201126_s_at	1.46e-01	7.13e-02	2.203196	-5.99038	0.39823821	MGAT1	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
211533_at	1.46e-01	7.13e-02	-2.203079	-5.99054	-0.0318208	PDGFRA	platelet-derived growth factor receptor, alpha polypeptide
217305_s_at	1.46e-01	7.13e-02	-2.203029	-5.99061	-0.02997579	ADCY10	adenylate cyclase 10 (soluble)
214968_at	1.46e-01	7.13e-02	-2.203012	-5.99064	-0.60003554	DDX51	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51
210420_at	1.46e-01	7.13e-02	-2.202993	-5.99066	-0.0340225	SLC24A1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1
211702_s_at	1.46e-01	7.13e-02	2.202951	-5.99072	0.33487453	USP32	ubiquitin specific peptidase 32
215925_s_at	1.46e-01	7.13e-02	-2.202814	-5.99091	-0.03364776	CD72	CD72 molecule
202914_s_at	1.46e-01	7.13e-02	2.202811	-5.99092	0.32743898	ARHGEF11	Rho guanine nucleotide exchange factor (GEF) 11
